"Termos","Freq","Documento","IES"
"ubá",1,16,18
"universidad",1,16,18
"variabl",5,16,18
"verifi",2,16,18
"viçosa",2,16,18
"vieira",1,16,18
"weight",1,16,18
"worst",1,16,18
"year",2,16,18
"abundantli",1,17,18
"achiev",1,17,18
"acquisit",1,17,18
"advent",1,17,18
"advisor",2,17,18
"agreement",1,17,18
"aim",1,17,18
"along",1,17,18
"altern",1,17,18
"ana",1,17,18
"arabica",2,17,18
"arcanjo",1,17,18
"assum",1,17,18
"azevedo",1,17,18
"base",2,17,18
"best",1,17,18
"biggest",1,17,18
"biotechnologi",1,17,18
"blup",1,17,18
"brazilian",1,17,18
"breed",2,17,18
"broad",1,17,18
"calcul",1,17,18
"camila",1,17,18
"campana",1,17,18
"can",2,17,18
"candid",1,17,18
"capac",1,17,18
"carabica",1,17,18
"carolina",1,17,18
"characterist",2,17,18
"chip",1,17,18
"coffe",1,17,18
"coffea",3,17,18
"compar",1,17,18
"consum",1,17,18
"context",1,17,18
"contribut",1,17,18
"cost",2,17,18
"coverag",1,17,18
"cultivar",3,17,18
"custom",1,17,18
"demonstr",1,17,18
"densiti",4,17,18
"develop",1,17,18
"disequilibrium",1,17,18
"distribut",1,17,18
"dna",1,17,18
"due",1,17,18
"econom",1,17,18
"edilain",1,17,18
"effect",1,17,18
"estim",2,17,18
"evalu",1,17,18
"execut",1,17,18
"feasibl",1,17,18
"feder",1,17,18
"ferreira",1,17,18
"gebv",2,17,18
"genet",7,17,18
"genom",8,17,18
"genotyp",2,17,18
"good",1,17,18
"higher",1,17,18
"howev",2,17,18
"impass",1,17,18
"import",2,17,18
"improv",5,17,18
"increas",1,17,18
"individu",1,17,18
"juli",1,17,18
"keyword",1,17,18
"known",1,17,18
"larg",1,17,18
"lead",1,17,18
"least",1,17,18
"likag",1,17,18
"low",3,17,18
"marker",7,17,18
"model",2,17,18
"molecular",2,17,18
"moysé",1,17,18
"msc",1,17,18
"nascimento",2,17,18
"new",2,17,18
"nucleotid",1,17,18
"numer",1,17,18
"obtain",2,17,18
"often",1,17,18
"order",1,17,18
"panel",4,17,18
"paramount",1,17,18
"plant",1,17,18
"polymorph",1,17,18
"popul",1,17,18
"predict",3,17,18
"present",2,17,18
"problem",1,17,18
"process",2,17,18
"program",2,17,18
"progress",1,17,18
"propos",1,17,18
"provid",2,17,18
"recommend",1,17,18
"reduc",1,17,18
"requir",1,17,18
"research",1,17,18
"result",1,17,18
"sector",1,17,18
"segment",2,17,18
"select",6,17,18
"silva",1,17,18
"sinc",1,17,18
"singl",1,17,18
"slow",1,17,18
"snp",3,17,18
"soften",1,17,18
"speci",1,17,18
"studi",1,17,18
"substanti",1,17,18
"techniqu",1,17,18
"term",1,17,18
"thu",2,17,18
"time",1,17,18
"tool",1,17,18
"total",1,17,18
"train",1,17,18
"transform",1,17,18
"type",1,17,18
"undergon",1,17,18
"universidad",1,17,18
"usual",1,17,18
"valu",2,17,18
"variat",1,17,18
"viçosa",1,17,18
"wai",1,17,18
"wide",1,17,18
"work",1,17,18
"<U+0001D4E9>^",2,18,18
"accord",1,18,18
"adjust",3,18,18
"advis",1,18,18
"allow",1,18,18
"also",1,18,18
"among",3,18,18
"amount",1,18,18
"amylos",1,18,18
"assess",1,18,18
"averag",1,18,18
"becam",1,18,18
"biggest",1,18,18
"blast",7,18,18
"branch",1,18,18
"can",3,18,18
"capac",1,18,18
"caus",3,18,18
"chang",1,18,18
"characterist",1,18,18
"chosen",1,18,18
"classifi",1,18,18
"collett",1,18,18
"compromis",1,18,18
"consum",1,18,18
"curv",2,18,18
"cutoff",1,18,18
"damag",1,18,18
"deriv",1,18,18
"diseas",3,18,18
"econom",1,18,18
"emat",1,18,18
"estim",1,18,18
"evalu",1,18,18
"expect",3,18,18
"factor",1,18,18
"februari",1,18,18
"feder",1,18,18
"fifteen",1,18,18
"filho",1,18,18
"five",1,18,18
"food",1,18,18
"fundament",1,18,18
"fungu",1,18,18
"gener",1,18,18
"good",1,18,18
"grain",2,18,18
"ground",1,18,18
"histori",1,18,18
"hosmer",1,18,18
"howev",1,18,18
"import",2,18,18
"includ",1,18,18
"increas",5,18,18
"individu",1,18,18
"influenc",1,18,18
"initi",1,18,18
"keyword",1,18,18
"leaf",1,18,18
"lemeshow",1,18,18
"level",3,18,18
"likelihood",1,18,18
"limit",1,18,18
"logist",3,18,18
"major",1,18,18
"martin",1,18,18
"mathemat",1,18,18
"method",1,18,18
"model",9,18,18
"momat",1,18,18
"msc",1,18,18
"multipl",1,18,18
"new",1,18,18
"number",1,18,18
"object",1,18,18
"oper",1,18,18
"order",1,18,18
"oryza",3,18,18
"ossifo",1,18,18
"panicl",1,18,18
"parsimoni",1,18,18
"part",1,18,18
"pest",1,18,18
"planet",1,18,18
"point",1,18,18
"potenti",1,18,18
"predict",4,18,18
"present",2,18,18
"primari",1,18,18
"probabl",5,18,18
"product",3,18,18
"propos",1,18,18
"pyricularia",1,18,18
"qualiti",2,18,18
"ratio",1,18,18
"receiv",1,18,18
"regress",3,18,18
"resist",8,18,18
"respons",1,18,18
"rice",9,18,18
"roc",1,18,18
"sativa",2,18,18
"sebastião",1,18,18
"select",5,18,18
"set",1,18,18
"show",1,18,18
"shown",1,18,18
"signific",3,18,18
"sinc",2,18,18
"social",1,18,18
"statist",2,18,18
"still",1,18,18
"strategi",1,18,18
"suscept",1,18,18
"test",2,18,18
"three",1,18,18
"throughout",1,18,18
"thu",1,18,18
"two",1,18,18
"unit",2,18,18
"universidad",1,18,18
"variabl",8,18,18
"viçosa",1,18,18
"wai",1,18,18
"well",1,18,18
"width",1,18,18
"work",1,18,18
"adapt",2,19,18
"addit",10,19,18
"adjust",3,19,18
"advis",2,19,18
"aim",1,19,18
"allow",1,19,18
"among",1,19,18
"ana",1,19,18
"approach",1,19,18
"assist",1,19,18
"azevedo",1,19,18
"base",1,19,18
"best",1,19,18
"blup",4,19,18
"breed",1,19,18
"camila",1,19,18
"campana",1,19,18
"can",2,19,18
"capac",2,19,18
"carolina",1,19,18
"case",1,19,18
"celeri",1,19,18
"characterist",1,19,18
"cite",1,19,18
"coeffici",2,19,18
"cohen",2,19,18
"combin",1,19,18
"compar",1,19,18
"consid",5,19,18
"data",1,19,18
"defin",1,19,18
"distribut",1,19,18
"domin",1,19,18
"due",1,19,18
"effect",7,19,18
"epistasi",1,19,18
"evalu",2,19,18
"explor",1,19,18
"feder",1,19,18
"ferreira",1,19,18
"genom",6,19,18
"herit",2,19,18
"individu",3,19,18
"interact",1,19,18
"kappa",2,19,18
"keyword",1,19,18
"learn",1,19,18
"linear",1,19,18
"mar",7,19,18
"marker",3,19,18
"maurício",1,19,18
"method",2,19,18
"methodologi",2,19,18
"model",3,19,18
"moysé",1,19,18
"msc",1,19,18
"multivari",2,19,18
"nascimento",2,19,18
"non",5,19,18
"obtain",1,19,18
"octob",1,19,18
"oliveira",1,19,18
"particularli",1,19,18
"possibl",1,19,18
"potenti",1,19,18
"predict",5,19,18
"predictor",1,19,18
"present",2,19,18
"propos",2,19,18
"proposit",1,19,18
"qtl",1,19,18
"quantit",1,19,18
"regard",1,19,18
"regress",3,19,18
"result",4,19,18
"scenario",3,19,18
"select",4,19,18
"set",1,19,18
"sever",1,19,18
"similar",1,19,18
"simplic",1,19,18
"simul",1,19,18
"sinc",1,19,18
"snp",1,19,18
"spline",2,19,18
"statist",2,19,18
"studi",1,19,18
"superior",3,19,18
"therefor",2,19,18
"throughout",1,19,18
"unbias",1,19,18
"universidad",1,19,18
"valu",1,19,18
"variabl",1,19,18
"variat",1,19,18
"viçosa",1,19,18
"wide",2,19,18
"widespread",1,19,18
"wild",1,19,18
"work",1,19,18
"yet",1,19,18
"abl",1,1,19
"anoth",1,1,19
"appli",2,1,19
"area",2,1,19
"bimod",5,1,19
"calcul",2,1,19
"can",1,1,19
"carlo",1,1,19
"chosen",1,1,19
"close",1,1,19
"compar",1,1,19
"cumul",1,1,19
"data",3,1,19
"dataset",1,1,19
"densiti",1,1,19
"distribut",6,1,19
"dure",1,1,19
"estim",1,1,19
"ever",1,1,19
"express",1,1,19
"fit",3,1,19
"form",1,1,19
"formanc",1,1,19
"four",1,1,19
"function",4,1,19
"furthermor",1,1,19
"gener",1,1,19
"heterogen",1,1,19
"interest",1,1,19
"invert",1,1,19
"keyword",1,1,19
"likelihood",1,1,19
"make",1,1,19
"maximum",1,1,19
"measur",1,1,19
"model",6,1,19
"moment",1,1,19
"mont",1,1,19
"neg",1,1,19
"new",2,1,19
"nibw",1,1,19
"nnibw",1,1,19
"non",1,1,19
"paramet",2,1,19
"per",1,1,19
"probabl",1,1,19
"proce",1,1,19
"properti",1,1,19
"propos",1,1,19
"quantil",1,1,19
"regress",1,1,19
"return",2,1,19
"risk",1,1,19
"set",1,1,19
"sever",1,1,19
"simpl",2,1,19
"simul",2,1,19
"statist",1,1,19
"studi",1,1,19
"surviv",1,1,19
"temperatur",1,1,19
"test",1,1,19
"three",1,1,19
"time",2,1,19
"version",1,1,19
"weibul",6,1,19
"well",1,1,19
"work",1,1,19
"abc",1,2,19
"abil",1,2,19
"addit",1,2,19
"adjust",1,2,19
"algorithm",1,2,19
"analys",1,2,19
"analyt",1,2,19
"approach",1,2,19
"approxim",2,2,19
"bayesian",1,2,19
"case",1,2,19
"circumv",1,2,19
"com",1,2,19
"complet",2,2,19
"complex",1,2,19
"comput",1,2,19
"condit",3,2,19
"cor",1,2,19
"creat",1,2,19
"cumul",1,2,19
"data",3,2,19
"deal",1,2,19
"decorrel",2,2,19
"differ",1,2,19
"difficult",1,2,19
"dimension",1,2,19
"distribut",3,2,19
"estim",2,2,19
"fit",1,2,19
"flexibl",1,2,19
"free",1,2,19
"gibb",3,2,19
"infer",2,2,19
"innov",1,2,19
"interect",1,2,19
"intract",1,2,19
"introduc",1,2,19
"keyword",1,2,19
"larg",1,2,19
"likelihood",2,2,19
"linear",1,2,19
"literatur",1,2,19
"mani",1,2,19
"margin",1,2,19
"method",2,2,19
"model",1,2,19
"monoton",1,2,19
"network",2,2,19
"neural",2,2,19
"non",1,2,19
"nott",1,2,19
"obstacl",1,2,19
"obtain",2,2,19
"perform",1,2,19
"plete",1,2,19
"possibl",1,2,19
"posterior",2,2,19
"problem",2,2,19
"proceed",1,2,19
"propos",4,2,19
"px<U+03B8>",1,2,19
"quantil",2,2,19
"rection",1,2,19
"regress",3,2,19
"reparametri",1,2,19
"replac",1,2,19
"result",1,2,19
"rodrigu",1,2,19
"sampler",2,2,19
"satisfactori",1,2,19
"shown",1,2,19
"simul",1,2,19
"sisson",1,2,19
"spline",1,2,19
"stand",1,2,19
"statist",1,2,19
"strategi",1,2,19
"studi",1,2,19
"synthet",1,2,19
"techniqu",1,2,19
"tribut",1,2,19
"two",2,2,19
"via",1,2,19
"work",1,2,19
"zationparamet",1,2,19
"accur",1,3,19
"advantag",1,3,19
"also",1,3,19
"analyz",1,3,19
"assess",1,3,19
"asset",1,3,19
"base",1,3,19
"brazilian",2,3,19
"brownian",1,3,19
"can",1,3,19
"commonli",1,3,19
"dai",1,3,19
"data",3,3,19
"demonstr",1,3,19
"effici",4,3,19
"empir",1,3,19
"estim",1,3,19
"european",1,3,19
"financi",1,3,19
"frequenc",1,3,19
"geometr",1,3,19
"high",1,3,19
"hypothesi",1,3,19
"incorpor",1,3,19
"ineffici",2,3,19
"intradai",1,3,19
"keyword",1,3,19
"logist",1,3,19
"made",1,3,19
"market",6,3,19
"model",2,3,19
"movement",2,3,19
"new",1,3,19
"observ",1,3,19
"obtain",1,3,19
"oper",2,3,19
"option",2,3,19
"predict",1,3,19
"present",2,3,19
"price",3,3,19
"probabl",1,3,19
"propos",1,3,19
"question",1,3,19
"random",1,3,19
"regress",1,3,19
"seek",1,3,19
"strategi",2,3,19
"studi",2,3,19
"suggest",1,3,19
"valid",1,3,19
"walk",1,3,19
"within",1,3,19
"xiii",1,3,19
"affect",1,4,19
"aim",1,4,19
"also",1,4,19
"alter",2,4,19
"alzheim",2,4,19
"analysi",2,4,19
"analyz",2,4,19
"approach",1,4,19
"better",2,4,19
"biolog",2,4,19
"bodili",1,4,19
"brain",6,4,19
"can",1,4,19
"carri",1,4,19
"caus",1,4,19
"coexpress",1,4,19
"cognit",2,4,19
"condit",1,4,19
"consid",1,4,19
"context",1,4,19
"contrast",1,4,19
"control",1,4,19
"damag",1,4,19
"data",1,4,19
"declin",1,4,19
"depend",2,4,19
"develop",1,4,19
"diagnost",1,4,19
"differenti",2,4,19
"dise",1,4,19
"diseas",6,4,19
"eventu",1,4,19
"explor",1,4,19
"express",4,4,19
"final",1,4,19
"function",3,4,19
"gene",8,4,19
"graphic",1,4,19
"group",2,4,19
"healthi",2,4,19
"howev",1,4,19
"identifi",2,4,19
"inform",1,4,19
"interventi",1,4,19
"involv",2,4,19
"irrevers",1,4,19
"keyword",1,4,19
"loss",2,4,19
"mechan",2,4,19
"memori",1,4,19
"method",1,4,19
"model",1,4,19
"molecular",1,4,19
"nalli",1,4,19
"name",1,4,19
"network",3,4,19
"neurodegen",1,4,19
"new",1,4,19
"often",1,4,19
"oper",2,4,19
"outcom",1,4,19
"pathwai",2,4,19
"pattern",1,4,19
"potenti",1,4,19
"presenc",2,4,19
"probabilist",1,4,19
"profil",1,4,19
"progress",2,4,19
"provid",1,4,19
"purpos",1,4,19
"recent",1,4,19
"relatio",1,4,19
"relationship",2,4,19
"respect",1,4,19
"sampl",1,4,19
"sens",1,4,19
"sever",1,4,19
"statist",2,4,19
"structur",1,4,19
"studi",3,4,19
"therefor",1,4,19
"thu",1,4,19
"two",1,4,19
"type",1,4,19
"understand",2,4,19
"valuabl",1,4,19
"wai",1,4,19
"work",1,4,19
"actuari",1,5,19
"also",1,5,19
"appear",1,5,19
"applic",1,5,19
"area",1,5,19
"behavior",1,5,19
"bimod",3,5,19
"call",1,5,19
"can",1,5,19
"carri",1,5,19
"chave",1,5,19
"data",4,5,19
"descript",1,5,19
"distribut",5,5,19
"event",2,5,19
"extrem",4,5,19
"financ",1,5,19
"found",1,5,19
"gener",2,5,19
"gumbel",6,5,19
"heterogen",1,5,19
"highli",1,5,19
"hydrologi",1,5,19
"includ",1,5,19
"inferenti",1,5,19
"knowledg",1,5,19
"litera",1,5,19
"main",1,5,19
"maximum",1,5,19
"measur",1,5,19
"minimum",1,5,19
"mixtur",1,5,19
"mode",2,5,19
"model",4,5,19
"moment",1,5,19
"new",1,5,19
"observ",1,5,19
"order",2,5,19
"palavra",1,5,19
"paramet",1,5,19
"propos",1,5,19
"quantil",1,5,19
"real",1,5,19
"relev",1,5,19
"sever",2,5,19
"simul",1,5,19
"studi",2,5,19
"subsequ",1,5,19
"theori",1,5,19
"three",2,5,19
"thu",1,5,19
"ture",1,5,19
"type",1,5,19
"valu",2,5,19
"work",1,5,19
"xiii",1,5,19
"accumul",1,6,19
"aim",1,6,19
"analysi",2,6,19
"applic",2,6,19
"assymptot",1,6,19
"bootstrap",3,6,19
"censor",1,6,19
"compar",1,6,19
"confid",3,6,19
"consid",1,6,19
"cove",1,6,19
"data",2,6,19
"estim",3,6,19
"evalu",1,6,19
"final",1,6,19
"function",3,6,19
"illustr",1,6,19
"interv",5,6,19
"kaplan",1,6,19
"keyword",1,6,19
"life",2,6,19
"mean",2,6,19
"meier",1,6,19
"method",2,6,19
"methodologi",1,6,19
"nonparametr",1,6,19
"obtain",3,6,19
"perform",1,6,19
"probabl",1,6,19
"propos",2,6,19
"quantil",1,6,19
"quantiti",1,6,19
"rage",1,6,19
"real",1,6,19
"refer",1,6,19
"resampl",2,6,19
"residu",1,6,19
"risk",1,6,19
"surviv",3,6,19
"viii",1,6,19
"work",1,6,19
"aforement",1,7,19
"altern",1,7,19
"appropri",1,7,19
"assess",1,7,19
"behaviour",1,7,19
"can",1,7,19
"capabl",1,7,19
"classif",1,7,19
"consum",1,7,19
"context",1,7,19
"credit",2,7,19
"data",6,7,19
"default",1,7,19
"directli",1,7,19
"domain",1,7,19
"explanatori",1,7,19
"financi",1,7,19
"inform",1,7,19
"input",1,7,19
"institut",1,7,19
"linear",1,7,19
"logist",2,7,19
"longitudin",4,7,19
"model",2,7,19
"name",1,7,19
"network",1,7,19
"neural",1,7,19
"order",1,7,19
"perform",1,7,19
"real",1,7,19
"recurr",1,7,19
"regress",2,7,19
"risk",2,7,19
"sicoob",1,7,19
"statist",1,7,19
"summar",1,7,19
"summari",1,7,19
"task",1,7,19
"transform",1,7,19
"usabl",1,7,19
"usual",2,7,19
"util",1,7,19
"variabl",1,7,19
"vii",1,7,19
"work",1,7,19
"addit",1,8,19
"among",1,8,19
"asset",2,8,19
"better",1,8,19
"black",5,8,19
"carlo",2,8,19
"com",1,8,19
"combin",1,8,19
"compar",1,8,19
"dai",1,8,19
"differ",1,8,19
"dissert",1,8,19
"done",1,8,19
"egarch",3,8,19
"empir",1,8,19
"estim",6,8,19
"exchang",1,8,19
"exercis",1,8,19
"financi",1,8,19
"garch",4,8,19
"high",1,8,19
"histori",1,8,19
"hngarch",3,8,19
"import",1,8,19
"indic",1,8,19
"itmatmotm",1,8,19
"keyword",1,8,19
"low",1,8,19
"lstm",3,8,19
"made",1,8,19
"mani",1,8,19
"matur",1,8,19
"model",6,8,19
"mont",2,8,19
"neglect",1,8,19
"observ",1,8,19
"option",9,8,19
"other",1,8,19
"pare",1,8,19
"path",1,8,19
"petrobra",1,8,19
"price",4,8,19
"probabl",1,8,19
"purpos",1,8,19
"qualiti",1,8,19
"result",1,8,19
"revers",1,8,19
"scenario",1,8,19
"schole",5,8,19
"seri",1,8,19
"sever",3,8,19
"simul",3,8,19
"stock",2,8,19
"studi",4,8,19
"thu",1,8,19
"time",1,8,19
"trade",2,8,19
"unconvent",1,8,19
"vale",1,8,19
"valu",2,8,19
"variabl",1,8,19
"via",1,8,19
"vital",1,8,19
"volatil",5,8,19
"adequ",1,9,19
"affect",1,9,19
"annual",1,9,19
"appli",1,9,19
"arp",1,9,19
"autoregress",1,9,19
"autorregress",1,9,19
"behaviour",2,9,19
"case",1,9,19
"coeffici",1,9,19
"conclus",1,9,19
"differ",1,9,19
"distribu",1,9,19
"distribut",3,9,19
"due",1,9,19
"estim",1,9,19
"final",1,9,19
"first",1,9,19
"firstli",1,9,19
"heavi",1,9,19
"kei",1,9,19
"least",1,9,19
"likelihood",1,9,19
"lynx",2,9,19
"maximum",1,9,19
"memori",2,9,19
"method",2,9,19
"model",3,9,19
"mvp",1,9,19
"number",4,9,19
"paramet",1,9,19
"present",1,9,19
"process",2,9,19
"real",1,9,19
"second",1,9,19
"seri",2,9,19
"squar",1,9,19
"stabl",4,9,19
"studi",2,9,19
"sunspot",2,9,19
"tail",1,9,19
"theori",1,9,19
"time",2,9,19
"tion",1,9,19
"two",2,9,19
"valu",1,9,19
"variabl",2,9,19
"word",1,9,19
"work",1,9,19
"along",1,10,19
"analyz",1,10,19
"approach",1,10,19
"assess",1,10,19
"base",1,10,19
"behavior",1,10,19
"birnbaum",2,10,19
"carlo",2,10,19
"consid",1,10,19
"covari",2,10,19
"data",2,10,19
"distribut",2,10,19
"effect",1,10,19
"empir",1,10,19
"envi",1,10,19
"environment",1,10,19
"estim",3,10,19
"event",1,10,19
"extrem",4,10,19
"final",1,10,19
"first",1,10,19
"given",1,10,19
"howev",1,10,19
"illustr",1,10,19
"implement",2,10,19
"import",1,10,19
"introduc",1,10,19
"keyword",1,10,19
"likelihood",1,10,19
"locat",1,10,19
"method",1,10,19
"methodologi",1,10,19
"model",4,10,19
"mont",2,10,19
"new",1,10,19
"paramet",3,10,19
"parametr",1,10,19
"perform",1,10,19
"propos",1,10,19
"quantil",3,10,19
"real",1,10,19
"regress",4,10,19
"residu",2,10,19
"respons",1,10,19
"ronment",1,10,19
"saunder",2,10,19
"set",1,10,19
"simul",2,10,19
"spectrum",1,10,19
"studi",1,10,19
"time",1,10,19
"tool",1,10,19
"two",1,10,19
"type",1,10,19
"valu",3,10,19
"variabl",1,10,19
"advantag",1,11,19
"allow",1,11,19
"also",1,11,19
"analysi",1,11,19
"appli",2,11,19
"approach",1,11,19
"area",1,11,19
"aspect",1,11,19
"asym",1,11,19
"asymmetr",3,11,19
"base",2,11,19
"behavior",1,11,19
"best",1,11,19
"better",2,11,19
"birnbaum",2,11,19
"carlo",2,11,19
"central",1,11,19
"chile",1,11,19
"compar",1,11,19
"conclud",1,11,19
"consid",2,11,19
"context",1,11,19
"dagum",2,11,19
"data",6,11,19
"depend",1,11,19
"determin",1,11,19
"distribut",7,11,19
"earn",1,11,19
"eco",1,11,19
"econom",1,11,19
"effect",2,11,19
"empir",1,11,19
"estim",1,11,19
"evalu",1,11,19
"expect",1,11,19
"explanatori",1,11,19
"favor",1,11,19
"ferenti",1,11,19
"flexibl",1,11,19
"household",1,11,19
"import",4,11,19
"includ",1,11,19
"incom",7,11,19
"ing",1,11,19
"insert",1,11,19
"institut",1,11,19
"introduc",1,11,19
"keyword",1,11,19
"labor",1,11,19
"likelihood",1,11,19
"maddala",2,11,19
"mani",1,11,19
"maximum",1,11,19
"mean",1,11,19
"measur",1,11,19
"median",1,11,19
"meet",1,11,19
"metric",1,11,19
"model",14,11,19
"mont",2,11,19
"name",1,11,19
"nation",1,11,19
"nevertheless",1,11,19
"nomic",1,11,19
"non",1,11,19
"normal",2,11,19
"object",1,11,19
"origin",1,11,19
"outcom",1,11,19
"paramet",1,11,19
"parametr",1,11,19
"perform",2,11,19
"plai",1,11,19
"posit",1,11,19
"present",1,11,19
"previou",1,11,19
"proce",1,11,19
"properti",1,11,19
"propos",4,11,19
"provid",2,11,19
"quantil",9,11,19
"regress",7,11,19
"reparameter",3,11,19
"research",1,11,19
"residu",1,11,19
"result",3,11,19
"role",1,11,19
"sánchez",1,11,19
"saunder",2,11,19
"set",2,11,19
"show",2,11,19
"simul",1,11,19
"singh",2,11,19
"spectrum",1,11,19
"statist",2,11,19
"studi",2,11,19
"tendenc",1,11,19
"throughout",1,11,19
"thu",3,11,19
"tool",1,11,19
"topic",1,11,19
"two",2,11,19
"univari",1,11,19
"variabl",2,11,19
"well",1,11,19
"wide",1,11,19
"work",1,11,19
"worker",1,11,19
"adjust",1,12,19
"advantag",1,12,19
"aim",1,12,19
"allow",1,12,19
"also",1,12,19
"altern",2,12,19
"among",2,12,19
"analyz",1,12,19
"assess",1,12,19
"averag",1,12,19
"brasilia",1,12,19
"brazil",1,12,19
"calibr",1,12,19
"came",1,12,19
"can",1,12,19
"captur",2,12,19
"case",1,12,19
"collect",3,12,19
"compar",1,12,19
"conclus",1,12,19
"conduct",1,12,19
"confid",2,12,19
"contribut",1,12,19
"covid",2,12,19
"data",3,12,19
"differ",2,12,19
"disadvantag",1,12,19
"discuss",1,12,19
"due",1,12,19
"effect",1,12,19
"emerg",1,12,19
"end",2,12,19
"face",2,12,19
"graduat",1,12,19
"greater",1,12,19
"growth",1,12,19
"higher",1,12,19
"import",1,12,19
"imposs",1,12,19
"institut",1,12,19
"intensifi",1,12,19
"interest",1,12,19
"interv",2,12,19
"kei",1,12,19
"literatur",1,12,19
"made",1,12,19
"mail",4,12,19
"male",1,12,19
"market",1,12,19
"mcnemar",1,12,19
"method",4,12,19
"methodologi",2,12,19
"need",1,12,19
"number",1,12,19
"observ",1,12,19
"order",1,12,19
"pandem",2,12,19
"paper",1,12,19
"paramet",2,12,19
"profession",1,12,19
"proport",1,12,19
"rake",2,12,19
"rate",1,12,19
"recent",1,12,19
"research",1,12,19
"respond",1,12,19
"respons",1,12,19
"sampl",4,12,19
"scenario",1,12,19
"select",1,12,19
"sever",1,12,19
"sinc",1,12,19
"stratifi",1,12,19
"student",2,12,19
"studi",1,12,19
"survei",11,12,19
"telephon",6,12,19
"test",1,12,19
"therefor",1,12,19
"thu",1,12,19
"univers",1,12,19
"verifi",2,12,19
"wai",1,12,19
"weight",3,12,19
"whether",1,12,19
"wide",1,12,19
"word",1,12,19
"accord",1,13,19
"addit",1,13,19
"also",1,13,19
"altern",1,13,19
"ber",1,13,19
"bernoulli",1,13,19
"best",1,13,19
"censor",9,13,19
"cient",1,13,19
"continu",1,13,19
"data",7,13,19
"discret",2,13,19
"distribut",2,13,19
"effi",1,13,19
"failur",1,13,19
"gener",5,13,19
"indic",2,13,19
"keyword",1,13,19
"mechan",2,13,19
"method",1,13,19
"methodologi",3,13,19
"noulli",1,13,19
"obtain",3,13,19
"paramet",1,13,19
"present",3,13,19
"prove",1,13,19
"random",4,13,19
"result",1,13,19
"right",2,13,19
"sever",1,13,19
"show",1,13,19
"simpl",1,13,19
"simul",1,13,19
"strength",1,13,19
